ID,ZoneName,AreaName_lang,ContinentID
10250,WarfrontsDarkshoreHordeTwilightVale,Twilight Vale,2111
10251,WarfrontsDarkshoreHordeAuberdineRefugeeCamp,Auberdine Refugee Camp,2111
10252,WarfrontsDarkshoreHordeBitterstoneQuarry,Bitterstone Quarry,2111
10253,WarfrontsDarkshoreHordeCinderfallGrove,Cinderfall Grove,2111
10254,WarfrontsDarkshoreHordeAshwoodDepot,Ashwood Depot,2111
10255,WarfrontsDarkshoreHordeForlornCrossing,Forlorn Crossing,2111
10256,WarfrontsDarkshoreHordeLordanelLanding,Lor'danel Landing,2111
10257,WarfrontsDarkshoreHordeTheDredge,The Dredge,2111
10258,WarfrontsDarkshoreHordeLornestaMine,Lornesta Mine,2111
10259,WarfrontsDarkshoreHordeGloomtideStrand,Gloomtide Strand,2111
10260,TenebrousVault,Tenebrous Vault,2128
10261,CookingImpossibleUnchartedTerritory,Uncharted Territory,1105
10262,TheStrider,The Strider,1643
10263,GnomereganPetBattle,Gnomeregan,1694
10265,StormsongDungeonExterior,Shrine of the Storm (copy),1643
10266,SeaPriestRaidTab,Crucible of Storms,2123
10267,Questfall,Questfall,0
10268,81DarkshoreHordeDelarynsDemise,Delaryn's Demise,2129
10270,ZandalariTreasury,Zandalari Treasury,2125
10271,DevSmoketestArea,Dev Smoketest Area,2135
10272,TolDagorScenario,Tol Dagor,2134
10273,ShadowCore,Shadow Core,2114
10275,TheShepherdsGate,Court of the Sun,530
10277,DarkshoreTyrandeScenarioWitheringThicket,Withering Thicket,2115
10278,DarkshoreTyrandeScenarioRuinsOfAuberdine,Ruins of Auberdine,2115
10279,DarkshoreTyrandeScenarioTwilightShore,Twilight Shore,2115
10280,DarkshoreTyrandeScenarioBashalAran,Bashal'Aran,2115
10281,DarkshoreTyrandeScenarioForlornCrossing,Forlorn Crossing,2115
10282,DarkshoreTyrandeScenarioAshwoodDepot,Ashwood Depot,2115
10283,DarkshoreTyrandeScenarioMistsEdge,Mist's Edge,2115
10284,DarkshoreTyrandeScenarioDelarynsDemise,Delaryn's Demise,2115
10285,ShrineofShadowsRaid,Shrine of Shadows,2096
10286,ShrineofShadowsRaid,Tendril of Corruption,2096
10287,RedridgePass,Redridge Pass,0
10288,81OutdoorDarkshore,Darkshore,2131
10290,MechagonIsland,Mechagon,1643
10291,SunkenCoast,Sunken Coast,1642
10292,BabylonTestDevArea,zzOLDBastion,2132
10293,81OutdoorRuinsofMathystra,Ruins of Mathystra,2131
10294,81OutdoorRuinsofAuberdine,Ruins of Auberdine,2131
10295,81OutdoorTowerofAlthalaxx,Tower of Althalaxx,2131
10296,81OutdoorCliffspringFalls,Cliffspring Falls,2131
10297,81OutdoorBashalAran,Bashal'Aran,2131
10298,81OutdoorAmethAran,Ameth'Aran,2131
10299,81OutdoorGroveoftheAncients,Grove of the Ancients,2131
10300,81OutdoorTheMastersGlaive,The Master's Glaive,2131
10301,81OutdoorRemtravelsExcavation,Remtravel's Excavation,2131
10302,81OutdoorMistsEdge,Mists's Edge,2131
10303,81OutdoorTheLongWash,The Long Wash,2131
10304,81OutdoorWildbendRiver,Wildbend River,2131
10305,81OutdoorKorgar,Kor'gar,2131
10306,81OutdoorCliffspringRiver,Cliffspring River,2131
10307,81OutdoorTwilightVale,Twilight Vale,2131
10308,81OutdoorTheVeiledSea,The Veiled Sea,2131
10309,81OutdoorAuberdineRefugeeCamp,Auberdine Refugee Camp,2131
10310,81OutdoorLordanel,Lor'danel,2131
10311,81OutdoorRuinsofLornesta,Ruins of Lornesta,2131
10312,81OutdoorCliffspringHollow,Cliffspring Hollow,2131
10313,81OutdoorShatterspearWarCamp,Shatterspear War Camp,2131
10314,81OutdoorWitheringThicket,Withering Thicket,2131
10315,81OutdoorTheEyeoftheVortex,The Eye of the Vortex,2131
10316,81OutdoorBlackwoodCamp,Blackwood Camp,2131
10317,81OutdoorMawoftheVoid,Maw of the Void,2131
10318,81OutdoorShatterspearVale,Shatterspear Vale,2131
10319,81OutdoorTheBlazingStrand,The Blazing Strand,2131
10320,81OutdoorMoontouchedDen,Moontouched Den,2131
10321,81OutdoorShatterspearPass,Shatterspear Pass,2131
10322,81OutdoorEarthshatterCavern,Earthshatter Cavern,2131
10323,81OutdoorWreckageoftheSilverDawning,Wreckage of the Silver Dawning,2131
10324,81OutdoorGloomtideStrand,Gloomtide Strand,2131
10325,81OutdoorTwilightShore,Twilight Shore,2131
10326,81OutdoorNazjvel,Nazj'vel,2131
10327,AllianceLanding,Tide's Fall,1718
10328,HordeLanding,Tide's Fall,1718
10330,SpearsofAzshara,Spears of Azshara,1718
10331,LowerCataracts,Lower Cataracts,1718
10332,TheHangingReef,The Hanging Reef,1718
10333,Newhome,Newhome,1718
10334,Mezzamere,Mezzamere,1718
10335,AshenStrand,Ashen Strand,1718
10337,AlathirSpire,Alathir Spire,1718
10338,DeepseaSlavePen,Deepsea Slave Pen,1718
10339,PredatorPass,Predator Pass,1642
10340,CoralForest,Coral Forest,1718
10341,Kalmethir,Kal'methir,1718
10342,KalmethirCitadel,Kal'methir Citadel,1718
10343,IwensSanctum,Iwen's Sanctum,1643
10344,Naranan,Nar'anan,1718
10345,TheDrownedMarket,The Drowned Market,1718
10346,zinazshari,Zin-Azshari,1718
10348,83VisionsofNzothPrototype,Prototype,2156
10353,ImperialGardens,Imperial Gardens,1718
10354,ZanjirTerrace,Zanj'ir Terrace,1718
10355,IcecrownCitadel81,Icecrown Citadel,2147
10356,AzshariTerrace,Azsh'ari Terrace,1718
10357,81OutdoorAshenvaleFront,The Ashenvale Front,2131
10358,GnomereganHeritageScenario,Gnomeregan,2163
10359,TheFrozenThrone81,The Frozen Throne,2147
10361,DeepcoilTunnels,Deepcoil Tunnels,1718
10364,ZuldazarRaid,Boralus Harbor,2070
10366,HallsofStoneScenario,Halls of Stone,2155
10367,ShadowCore,Shadow Core,2160
10368,ZuldazarRaid,The Great Sea,2070
10369,815AlliesKTHouse,Atwater Stead,1643
10370,ZuldazarRaid,The Zocalo,2070
10371,ZuldazarRaid,Dazar'alor,2070
10372,81OutdoorBitterstoneQuarry,Bitterstone Quarry,2131
10373,ZuldazarRaid,Terrace of the Speakers,2070
10374,ZuldazarRaid,Grand Bazaar,2070
10375,ZuldazarRaid,Port of Zandalar,2070
10376,ZuldazarRaid,Bay of Kings,2070
10377,81OutdoorCursedGrove,Cursed Grove,2131
10378,ShadowCore,Shadow Core,2161
10379,FangtoothBog,Fangtooth Bog,1642
10380,AlliedKulTiranUnlock,Allied - Kul Tiran Unlock,1643
10381,PyramidMicroEast,Hall of Ritual,1642
10382,81OutdoorAuberdineCoast,Auberdine Coast,2131
10383,ZuldazarRaid,Halls of Opulence,2070
10384,ZuldazarRaid,Path of the Ancestors,2070
10385,ZuldazarRaid,Loa's Sanctum,2070
10386,ZuldazarRaid,Walk of Kings,2070
10387,ZuldazarRaid,The Heart of the Empire,2070
10388,TheClearcut,Shatterfall Pass,1643
10389,ThorastalSpire,Thoras'tal Spire,1718
10390,81OutdoorCinderfallGrove,Cinderfall Grove,2131
10391,81OutdoorAshwoodDepot,Ashwood Depot,2131
10392,81OutdoorLordanelLanding,Lor'danel Landing,2131
10393,81OutdoorForlornCrossing,Forlorn Crossing,2131
10394,81OutdoorTheDredge,The Dredge,2131
10396,LemorathraSpire,Lemor'athra Spire,1718
10397,Mulgore2170,Mulgore,1
10398,RedCloudMesa2170,Red Cloud Mesa,1
10399,CampNarache2170,Camp Narache,1
10400,Feralas2170,Feralas,1
10401,BramblebladeRavine2170,Brambleblade Ravine,1
10402,TheRollingPlains2170,The Rolling Plains,1
10403,GordunniOutpost2170,Gordunni Outpost,1
10404,SouthernBarrens2170,Southern Barrens,1
10405,ThornmantlesHideout2170,Thornmantle's Hideout,1
10406,FargazeMesa2170,Fargaze Mesa,1
10407,TheThornsnarl2170,The Thornsnarl,1
10408,TheBattleboarPen2170,The Battleboar Pen,1
10409,LakeDumont2170,Lake Dumont,1
10410,HighborneEstates,Highborne Estates,1718
10411,ElunalorTemple,Elun'alor Temple,1718
10412,DragonsTeethBasin,Dragon's Teeth Basin,1718
10413,Revendreth,Revendreth,2222
10416,AbandonedMines,Abandoned Mines,2127
10417,MulgoreSubarea2170,Mulgore,1
10418,Rustbolt,Rustbolt,1643
10419,OversparkExpeditionCamp,Overspark Expedition Camp,1643
10420,ProspectusBay,Prospectus Bay,1643
10421,UldirScenario,Uldir,2169
10422,Safehouse,Safe House,0
10423,Vaultof,Forgotten Vault,1643
10424,ExilesReach,Exile's Reach,2175
10425,NazjatarRaid,The Eternal Palace,2164
10426,TheSwiftVengeance,The Swift Vengeance,1643
10427,TheSwiftVengeanceTheramore,The Swift Vengeance,1
10428,TheOutflow,The Outflow,1643
10429,ThePrisonofInk,The Prison of Ink,2178
10430,ValsharahScenario,Val'sharah,1220
10431,TheDreamgroveScenario,The Dreamgrove,2180
10432,EmeraldBayScenario,Emerald Bay,1220
10433,DarkheartThicketOverlandScenario,Darkheart Thicket,1220
10435,TheHeaps,The Heaps,1643
10436,ScrapboneDen,Scrapbone Den,1643
10437,BondosYard,Bondo's Yard,1643
10438,TheFleetingForest,The Fleeting Forest,1643
10439,JunkwattDepot,Junkwatt Depot,1643
10440,ArathiBasin,Arathi Basin,2177
10441,TrollbaneHall,Trollbane Hall,2177
10442,DefilersDen,Defiler's Den,2177
10443,Farm,Stables,2177
10444,Blacksmith,Blacksmith,2177
10445,LumberMill,Lumber Mill,2177
10446,GoldMine,Gold Mine,2177
10447,Stables,Farm,2177
10448,NazjatarRaid,Darkest Depths,2164
10450,MardivasLaboratory,Mardivas' Laboratory,1718
10451,StratholmePetDungeon,Stratholme,2179
10452,NPEProvingGrounds,Abandoned Camp,2175
10453,NPEProvingGrounds,Murloc Hideaway,2175
10454,AlliedShipStormsong,Tiffin's Melody,1643
10455,AlliedShipStormwindHarbor,Tiffin's Melody,0
10456,TheObsidianSanctum,The Obsidian Sanctum,2186
10458,AlteracValleyClassic,Alterac Valley,2197
10465,Gruntershideout,Grunters Hideout,1643
10467,EasternSpray,Western Spray,1643
10468,ToothyShallows,Toothy Shallows,1643
10469,TheRetreatingForestTop,The Retreating Forest Top,1643
10470,BrokenPoint,Broken Point,1643
10472,TheJailersArmory,"Torghast, Tower of the Damned",2162
10473,HearthstoneTavern,Hearthstone Tavern,2195
10474,HoAScenarioEmeraldDreamway,Emerald Dreamway,2209
10475,HoAScenarioEmeraldFinale,The Emerald Dream,2209
10476,StormwindHearthstone,Stormwind,1586
10477,NeltharionsLair,The Dragon's Spine,2207
10478,TwilightHighlandsDragonScenario,Twilight Highlands,2208
10479,VermillionRedoubtDragonScenario,Vermillion Redoubt,2208
10480,DragonmawPassDragonScenario,Dragonmaw Pass,2208
10481,WyrmsBendDragonScenario,Wyrms' Bend,2208
10482,GrimBatolDragonScenario,Grim Batol,2208
10483,WintergraspUnchartedTerritory,Uncharted Territory,2118
10488,83VisionsofNzothStormwind,Vision of Stormwind,2213
10489,GilneasCity,Gilneas City,2211
10492,83VisionsofNzothOrgrimmar,Vision of Orgrimmar,2212
10495,OldMerchantRoadFringes,Old Merchant Road,1642
10496,CrumblingCavern,Crumbling Cavern,1643
10497,MechagonArena,The Robodrome,2167
10500,BrinestoneCove,Brinestone Cove,1718
10501,ScarletHallsMemento,Scarlet Halls,2174
10502,AllianceTrainingGrounds,Training Grounds,2175
10503,Quilboarbriarpatch,Quilboar Briarpatch,2175
10504,ChamberofHeart,Chamber of Heart,2215
10505,BloodfinVillage,Bloodfin Village,1718
10506,ChitterspineGrotto,Chitterspine Grotto,1718
10507,MijusRetreat,Miju's Retreat,1642
10508,BaineRescue,Baine Rescue,2210
10510,MochksHole,Moch'k's Hole,1643
10511,TintedCave,Tinted Cave,1643
10512,BitterscaleWash,Zanj'ir Wash,1718
10513,MaedinsChallenge,Maedin's Challenge,1718
10514,ArathiBasinUprezBlacksmith,Blacksmith,2107
10515,ArathiBasinWinterBlacksmith,Blacksmith,1681
10516,ArathiBasinUprezLumberMill,Lumber Mill,2107
10517,ArathiBasinUprezFarm,Farm,2107
10518,ArathiBasinUprezStables,Stables,2107
10519,ArathiBasinGoldMine,Gold Mine,2107
10520,ArathiBasinUprezTrollbanesHall,Trollbane Hall,2107
10521,ArathiBasinUprezDefilersDen,Defiler's Den,2107
10522,NzothRaid,"Ny'alotha, the Waking City",2217
10523,MageQuarterWizardsSanctum,Wizard's Sanctum,0
10524,TheMaelstromHoAL2,The Maelstrom,2214
10525,ShirakessRepository,Shirakess Repository,1718
10526,TheEyeofEternity,The Eye of Eternity,2223
10527,CampBronzebeard,Hrun's Barrow,2175
10528,HarpyRoost,Harpy Roost,2175
10529,OgreRuins,Ogre Ruins,2175
10530,DarkmaulCitadel,Darkmaul Citadel,2175
10531,Sourbackhideout,Sourback Hideout,1643
10533,HungryRest,Hungry Rest,1643
10534,BabylonZone,Bastion,2222
10535,UnifiedHubTerrace,Gorgonian Overlook,1718
10536,RustrockCavern,Rustrock Cavern,1643
10538,CrystalizedCavern,Crystalized Cavern,1643
10539,TheBurnedCave,The Burned Cave,1643
10543,EngineersRespite,Engineer's Respite,1643
10544,DeepseaRefuge,Deepsea Refuge,1718
10545,ChitterspineCaverns,Chitterspine Caverns,1718
10546,GateoftheQueen,Gate of the Queen,1718
10547,TidestoneArea,The Tidal Conflux,1718
10548,BasinHideout,Basin Hideout,1718
10549,KelfinPocket,Kelfin Pocket,1718
10550,UtamasStand,Utama's Stand,1718
10562,AbyssalPool,Abyssal Pool,1718
10563,ChamberofHarvesters,Chamber of Harvesters,1718
10564,TheGreasyEel,The Greasy Eel,1643
10565,Oribos,Oribos,2222
10566,HollowPocket,Scrapbone's Hollow,1643
10567,CrashcogCircuit,Crashcog Circuit,1643
10568,DarkmaulBridge,Darkmaul Bridge,2175
10574,WebbedStrand,Sparkweaver Point,1643
10580,Echoshovel,Echo's Hovel,1643
10581,NPEDungeon,Darkmaul Citadel,2236
10582,CavernsofTimeAnniversary,Caverns of Time,2235
10584,83HallsofOriginationQuest,Halls of Origination,2187
10588,DarkmaulPlains,Darkmaul Plains,2175
10589,ScavengersAlcove,Scavenger's Alcove,1643
10603,MurlocosHideaway,Murloco's Hideaway,1718
10619,StormsongNorthBeehive,Honeyback Hatchery,1643
10625,DurotarWarCampaign,Durotar,1
10626,SouthfuryRiverWarCampaign,Southfury River,1
10627,SouthfuryRiverWarCampaign,Southfury River,1
10628,RazormaneGroundsWarCampaign,Razormane Grounds,1
10629,SouthfuryWatershedWarCampaign,Southfury Watershed,1
10638,KarazhanCatacombsHoA,Karazhan Catacombs,2232
10639,NorthSeaAlliance,The North Sea,2175
10640,TheEndmire,The Endmire,2222
10641,VoidChamber,Void Chamber,1718
10642,DarkwaterCavern,Darkwater Cavern,1718
10713,HighmountainNzoth,Highmountain,1220
10714,StormheimNzoth,Stormheim,1220
10715,WaterfallCliffsNzoth,Weeping Bluffs,1220
10716,AggramarsVaultNzoth,Aggramar's Vault,1220
10717,CrowleysOverlookNzoth,Crowley's Overlook,1220
10718,SkyfireTriageCampNzoth,Skyfire Triage Camp,1220
10719,MawofNashalNzoth,Cove of Nashal,1220
10720,ForsakenFootholdNzoth,Forsaken Foothold,1220
10721,RavenbearCliffsNzoth,Blackbeak Overlook,1220
10722,HrydshalNzoth,Hrydshal,1220
10723,StormwingRookeryNzoth,Stormwing Rookery,1220
10724,GalebrokenPathNzoth,Galebroken Path,1220
10725,ThorimsPeakNzoth,Thorim's Peak,1220
10726,GatesofValorNzoth,Gates of Valor,1220
10727,SuramarNzoth,Suramar,1220
10728,MysticBurialMoundsNzoth,Field of Fallen Kings,1220
10729,TheRunewoodNzoth,The Runewood,1220
10730,MysticVillageNzoth,Haustvald,1220
10731,TheGreatSeaLegionNzoth,The Great Sea,1220
10732,IronhornEnclaveNzoth,Ironhorn Enclave,1220
10733,SkoldAshilNzoth,Skold-Ashil,1220
10734,DreadwakesLandingNzoth,Dreadwake's Landing,1220
10735,GreywatchNzoth,Greywatch,1220
10736,RangersFootholdNzoth,Ranger's Foothold,1220
10737,CullensPostNzoth,Cullen's Post,1220
10738,LornasWatchNzoth,Lorna's Watch,1220
10739,TalonrestNzoth,Talonrest,1220
10740,TideskornWarcampNzoth,Felskorn Warcamp,1220
10741,WardenTowerStormheim1Nzoth,Bluffpoint,1220
10742,HelheimEntranceExteriorNzoth,Helmouth Cliffs,1220
10743,SkyhornNzoth,Skyhorn,1220
10744,GreymanesOffensiveNzoth,Greymane's Offensive,1220
10745,BronzeleafThicketNzoth,Bronzeleaf Thicket,1220
10746,CentralVrykulWatchtowerNzoth,Valdisdall,1220
10747,SnowblindMesaNzoth,Snowblind Mesa,1220
10748,ValleyoftheSwordNzoth,Valley of the Sword,1220
10749,SkyhornGraveyardNzoth,Sepulcher of the Sky,1220
10750,SuramarMountainTownNzoth,Tel'anor,1220
10751,HelmouthShallowsNzoth,Helmouth Shallows,1220
10752,TideskornHarborNzoth,Tideskorn Harbor,1220
10753,ShieldsRestIslandStormheimNzoth,Shield's Rest,1220
10754,InkbindersRiseNzoth,Inkbinders Rise,1220
10755,MorheimNzoth,Morheim,1220
10756,BilgefinShoreNzoth,Bilgefin Shore,1220
10757,SashjtarRuinsNzoth,Sashj'tar Ruins,1220
10758,AzuregaleBayNzoth,Azuregale Bay,1220
10759,SunfrostGladeNzoth,Sunfrost Glade,1220
10760,IcepinePointNzoth,Icepine Point,1220
10761,HowlingHillsNzoth,Howling Hills,1220
10762,JandvikNzoth,Jandvik,1220
10763,StraitsofHydrannonNzoth,Straits of Hydrannon,1220
10764,StonehoofWatchNzoth,Stonehoof Watch,1220
10765,TheWaterGardensNzoth,The Grand Promenade,1220
10766,TeleporterCliffsNzoth,Warpwind Cliffs,1220
10767,AegirasMeaderyNzoth,Aegira's Meadery,1220
10768,AzuregaleCoveExteriorNzoth,Azuregale Cove,1220
10769,HighmountainSummitNzoth,Highmountain Summit,1220
10770,CordanasApexNzoth,Cordana's Apex,1220
10771,SuramarCrimsonThicketNzoth,Crimson Thicket,1220
10772,SuramarCityMainNzoth,Suramar City,1220
10773,ManaVineyardNzoth,Twilight Vineyards,1220
10774,SnowblindCliffsNzoth,Snowblind Cliffs,1220
10775,StormtornFoothillsNzoth,Stormtorn Foothills,1220
10776,StormsReachNzoth,Storm's Reach,1220
10777,KingsfallPassNzoth,Kingsfall Pass,1220
10778,AmberfallMesaNzoth,Amberfall Mesa,1220
10779,CitrineBayNzoth,Citrine Bay,1220
10780,NastrondirNzoth,Nastrondir,1220
10781,NashalsWatchNzoth,Nashal's Watch,1220
10782,HighmountainPeakNzoth,Highmountain Peak,1220
10783,BlackfeatherAltarNzoth,Blackfeather Altar,1220
10784,JotunnwoodNzoth,Jotunnwood,1220
10785,WhisperwindsCitadelNzoth,Whisperwind's Citadel,1220
10786,WatchmansRockNzoth,Watchman's Rock,1220
10787,StonescarGorgeNzoth,Stonescar Gorge,1220
10788,DreyrgrotNzoth,Dreyrgrot,1220
10789,TerraceoftheWatchersNzoth,Terrace of the Watchers,1220
10790,AkstadNzoth,Akstad,1220
10791,RuneaxeTraningGroundsNzoth,Runeaxe Training Grounds,1220
10792,StonewardenQuarryNzoth,Stonewarden Quarry,1220
10793,BlackhawksBulwarkNzoth,Blackhawk's Bulwark,1220
10794,SpiritwatchPointNzoth,Spiritwatch Point,1220
10795,ThalyssraHouseNzoth,Estate of the First Arcanist,1220
10796,TheMenagerieNzoth,The Menagerie,1220
10797,VrektNzoth,Vrekt,1220
10798,RockawayCoastNzoth,Rockaway Shelf,1220
10799,StonyHighlandsNzoth,Stony Highlands,1220
10800,AshildsBayNzoth,Ashil's Bay,1220
10801,SunsetParkNzoth,Sunset Park,1220
10802,SuramarNoblesDistrictNzoth,Moonlit Landing,1220
10803,SuramarNoblesDistrictNzoth,The Gilded Market,1220
10804,SuramarNoblesDistrictNzoth,Midnight Court,1220
10805,SuramarNoblesDistrictNzoth,The Jeweled Estate,1220
10806,HafrFjallNzoth,Hafr Fjall,1220
10807,SuramarCityInterstitialEastNzoth,Moonbeam Causeway,1220
10808,RavenperchCoveNzoth,Ravenperch Cove,1220
10809,GloomshoreNzoth,Gloomshore,1220
10810,LochVarmadNzoth,Loch Varmad,1220
10811,GullRockNzoth,Gull Rock,1220
10812,FelborneOutpostNzoth,Felborne Outpost,1220
10833,ThreatUldum,Uldum,2241
10835,ThreatTheGateofUnendingCycles,The Gate of Unending Cycles,2241
10836,ThreatObeliskoftheStars,Obelisk of the Stars,2241
10837,ThreatKhartutsTomb,Khartut's Tomb,2241
10838,ThreatOrsis,Orsis,2241
10839,ThreatRamkahen,Ramkahen,2241
10840,ThreatNahom,Nahom,2241
10841,ThreatMarat,Mar'at,2241
10842,ThreatAkhenetFields,Akhenet Fields,2241
10843,ThreatRamkahenLegionOutpost,Ramkahen Legion Outpost,2241
10844,ThreatThePitofScales,The Pit of Scales,2241
10845,ThreatSunstoneTerrace,Sunstone Terrace,2241
10846,ThreatGateofHamatep,Gate of Hamatep,2241
10847,ThreatVirnaalRiver,Vir'naal River,2241
10848,ThreatCradleoftheAncients,Cradle of the Ancients,2241
10849,ThreatObeliskoftheSun,Obelisk of the Sun,2241
10850,ThreatLostCityoftheTolvir,Lost City of the Tol'vir,2241
10851,ThreatAnkhatenHarbor,Ankhaten Harbor,2241
10852,ThreatRuinsofAmmon,Ruins of Ammon,2241
10853,ThreatTheCursedLanding,The Cursed Landing,2241
10854,ThreatTheStepsofFate,The Steps of Fate,2241
10855,ThreatTheTrailofDevastation,The Trail of Devastation,2241
10856,ThreatTahretGrounds,Tahret Grounds,2241
10857,ThreatSealoftheSunKing,Seal of the Sun King,2241
10858,ThreatSahketWastes,Sahket Wastes,2241
10859,ThreatRuinsofAhmtul,Ruins of Ahmtul,2241
10860,ThreatNefersetCity,Neferset City,2241
10861,ThreatSunwathersRidge,Sunwatcher's Ridge,2241
10862,ThreatVirnaalDam,Vir'naal Dam,2241
10863,ThreatObeliskoftheMoon,Obelisk of the Moon,2241
10864,ThreatTempleofUldum,Temple of Uldum,2241
10865,ThreatOasisofVirsar,Oasis of Vir'sar,2241
10866,ThreatRuinsofKhintaset,Ruins of Khintaset,2241
10867,ThreatSullahsSideshow,Sullah's Sideshow,2241
10868,ThreatMakersAscent,Maker's Ascent,2241
10869,ThreatNefersetCityOutskirts,Neferset City Outskirts,2241
10870,ThreatPilgrimsPrecipice,Pilgrim's Precipice,2241
10871,ThreatMountAkher,Mount Akher,2241
10872,ThreatTombsofthePrecursors,Tombs of the Precursors,2241
10873,ThreatArsadTradePost,Arsad Trade Post,2241
10874,ThreatKesetPass,Keset Pass,2241
10876,ThreatSurveyorsOutpost,Surveyors' Outpost,2241
10877,ThreatTomboftheSunKing,Tomb of the Sun King,2241
10878,ThreatVirnaalOasis,Vir'naal Oasis,2241
10879,ThreatVirnaalLake,Vir'naal Lake,2241
10880,ThreatVirnaalRiverDelta,Vir'naal River Delta,2241
10881,ThreatBluffoftheSouthWind,Bluff of the South Wind,2241
10882,ThreatHallsofOrigination,Halls of Origination,2241
10883,ThreatChamberoftheSun,Chamber of the Sun,2241
10884,ThreatChamberoftheMoon,Chamber of the Moon,2241
10885,ThreatChamberoftheStars,Chamber of the Stars,2241
10886,DeepwindGorgeNew,Deepwind Gorge,2245
10887,Solesanaksu,Solesa naksu [DNT],2246
10920,TheVeiledStair83,The Veiled Stair,870
10957,TerraceofGurthan83,Terrace of Gurthan,870
10958,TheHorridApproach83,The Horrid March,870
10959,GateofEndlessSpring83,Gate of Endless Spring,870
10960,TheSecretAerie83,The Secret Aerie,870
10961,TavernintheMists83,Tavern in the Mists,870
10962,PathofaHundredSteps83,Path of a Hundred Steps,870
10963,TheSpringRoad83,The Spring Road,870
10964,MasonsFolly83,Mason's Folly,870
10968,TheFrightfen83,Forgotten Mire,870
10969,TheThunderingRun83,The Thundering Run,870
10978,TheBanewood,The Banewood,2222
10979,Darkhaven,Darkhaven,2222
10980,CastleNathria,Castle Nathria,2222
10981,TheCatacombs,[The Catacombs],2222
10982,PridefallHamlet,Pridefall Hamlet,2222
10983,WanecryptHill,Wanecrypt Hill,2222
10984,CourtoftheHarvesters,Court of the Harvesters,2222
10985,EmberWard,Ember Ward,2222
10986,Sinfall,Sinfall,2222
10987,TheShroudedAsylum,The Shrouded Asylum,2222
10988,SanctuaryoftheMad,Sanctuary of the Mad,2222
10989,DominanceKeep,Dominance Keep,2222
10990,MenagerieoftheMaster,Menagerie of the Master,2222
10991,BloodyGrotto,Bloody Grotto,1643
10992,ThreatScorpidstingSchooner,Scorpidsting's Schooner,2241
10993,ThreatDesertRefuge,Sand Dweller's Refuge,2241
10994,CharredRamparts,Charred Ramparts,2222
10995,HallsOfAtonement,Halls of Atonement,2222
10996,RevendrethCoastalHighway,Revendreth Coastal Highway,2222
10997,Archivam,Archivam,2222
10998,CryptoftheForgotten,Crypt of the Forgotten,2222
10999,GrandPalisade,Grand Palisade,2222
11000,RedelavDistrict,Redelav District,2222
11001,ChaliceDistrict,Chalice District,2222
11002,OldGate,Old Gate,2222
11003,DarkwallTower,Darkwall Tower,2222
11004,DominanceGate,Dominance Gate,2222
11005,ShasserasLair,Shassera's Lair,1718
11006,Dredhollow,Dredhollow,2222
11007,StalkersLodge,Stalker's Lodge,2222
11008,WreckoftheHungryRiverbeast,Wreck of the Hungry Riverbeast,1718
11009,WreckoftheOldBlanchy,Wreck of the Old Blanchy,1718
11011,EttinDen,Killclaw's Lair,2175
11012,KyrianCovenantHall,Elysian Hold,2222
11013,BastionZoneEntrance,Vestibule of Eternity,2222
11014,BastionTempleOfPurityOutskirts,The Temple of Purity,2222
11015,FeedersThicket,Feeders' Thicket,2222
11016,DecimatedCrossroad,Decimated Crossroad,2222
11017,WitherfallRuin,Witherfall Ruin,2222
11018,Wildwall,Wildwall,2222
11019,Dredgewood,Dredgewood,2222
11020,CaretakersManor,Caretaker's Manor,2222
11021,StonevigilOverlook,Stonevigil Overlook,2222
11023,MrglsBarandGill,Mrgl's Bar and Gill,1718
11024,TheJadeForestTest2,The Jade Forest,870
11025,ValleyoftheFourWindsTest2,Valley of the Four Winds,870
11026,KunLaiSummitTest2,Kun-Lai Summit,870
11027,TownlongWastesTest2,Townlong Steppes,870
11028,SerenityFallsTest2,Serenity Falls,870
11029,PathofEnlightenmentTest2,Path of Enlightenment,870
11030,ExclamationPointTest2,Exclamation Point,870
11031,CampNookaNookaTest2,Camp Nooka Nooka,870
11032,SpireofSolitudeTest2,Spire of Solitude,870
11033,LakeKittitataTest2,Lake Kittitata,870
11034,CircleofScaleTest2,Circle of Scale,870
11035,ThunderfootAcresTest2,Thunderfoot Fields,870
11036,ThunderfootRanchTest2,Thunderfoot Ranch,870
11037,ThunderfootFarmTest2,Thunderfoot Farm,870
11038,Tigers'WoodTest2,Tigers' Wood,870
11039,GrassyClineTest2,Grassy Cline,870
11040,Shang'sSteadTest2,Shang's Stead,870
11041,GrookinHillTest2,Grookin Hill,870
11042,DookinGroundsTest2,Dookin' Grounds,870
11043,ScenicOverlookTest2,Scenic Overlook,870
11044,MurkyBankTest2,Murky Bank,870
11045,MudmugsPlaceTest2,Mudmug's Place,870
11046,VermingTunnelsAreaTest2,Sunsoaked Meadow,870
11047,SlickyStreamTest2,Slicky Stream,870
11048,PaoquanHollowTest2,Paoquan Hollow,870
11049,SingingMarshesTest2,Singing Marshes,870
11050,PoolsofPurityTest2,Pools of Purity,870
11051,NewCiferaTest2,New Cifera,870
11052,GildedFanTest2,Gilded Fan,870
11053,FruitedFieldsTest2,The Heartland,870
11054,TheVeiledStairTest2,The Veiled Stair,870
11055,HuangtzeFallsTest2,Huangtze Falls,870
